customer_id,recency_days,transaction_count,amount,recency_score,frequency_score,monetary_score,rfm_score
994,89,8,549,4,2,1,421
26307,299,8,1003,1,2,4,124
7765,298,9,811,1,2,2,122
5641,433,10,868,1,3,3,133
14228,154,10,857,3,3,3,333
5584,44,10,819,5,3,2,532
34766,15,12,1406,5,4,5,545
776,124,9,895,4,2,3,423
32492,42,5,564,5,1,1,511
35529,153,9,904,3,2,3,323
21254,458,7,569,1,1,1,111
10580,249,12,1106,2,4,4,244
10559,115,8,926,4,2,3,423
4604,100,18,1914,4,5,5,455
7616,100,7,1021,4,1,4,414
26288,163,7,588,3,1,1,311
3521,137,7,723,3,1,2,312
28409,422,4,340,1,1,1,111
33065,376,9,710,1,2,2,122
17988,282,9,991,1,2,3,123
36921,483,6,483,1,1,1,111
23764,457,9,771,1,2,2,122
6074,184,13,801,2,5,2,252
21467,26,13,1086,5,5,4,554
21421,256,3,176,2,1,1,211
3260,97,11,1064,4,4,4,444
22026,14,8,618,5,2,1,521
21164,52,11,1122,5,4,4,544
20315,134,7,621,3,1,1,311
25908,446,9,731,1,2,2,122
31512,424,9,1048,1,2,4,124
38589,247,9,1195,2,2,4,224
35852,75,11,769,5,4,2,542
14417,96,11,1213,4,4,4,444
3929,196,7,499,2,1,1,211
16824,179,8,670,2,2,2,222
4234,81,10,1150,4,3,4,434
33759,98,13,721,4,5,2,452
14714,248,12,893,2,4,3,243
4995,192,9,677,2,2,2,222
12034,176,10,1082,3,3,4,334
21882,229,9,696,2,2,2,222
39598,135,14,1875,3,5,5,355
26344,75,7,953,5,1,3,513
5297,81,10,1199,4,3,4,434
13878,98,13,1365,4,5,5,455
8848,261,9,569,2,2,1,221
11460,356,6,540,1,1,1,111
9339,160,5,290,3,1,1,311
24622,189,11,1283,2,4,5,245
8401,68,10,876,5,3,3,533
29117,267,15,1206,1,5,4,154
14637,178,11,721,2,4,2,242
16822,180,10,791,2,3,2,232
38272,425,10,728,1,3,2,132
10650,45,9,942,5,2,3,523
22486,230,10,1097,2,3,4,234
27111,266,6,536,1,1,1,111
32489,33,8,1081,5,2,4,524
25553,168,8,629,3,2,1,321
38891,184,7,763,2,1,2,212
2902,381,9,629,1,2,1,121
22137,142,11,1186,3,4,4,344
16279,398,7,669,1,1,2,112
7526,141,9,1165,3,2,4,324
16238,171,4,417,3,1,1,311
21479,190,4,272,2,1,1,211
29635,285,4,389,1,1,1,111
13912,98,12,841,4,4,3,443
38316,121,5,561,4,1,1,411
16023,281,15,1426,1,5,5,155
15444,141,10,962,3,3,3,333
37085,123,11,931,4,4,3,443
617,431,9,667,1,2,2,122
38896,317,8,650,1,2,2,122
16681,23,15,1631,5,5,5,555
34448,91,12,1252,4,4,5,445
26993,56,12,1192,5,4,4,544
7628,319,9,948,1,2,3,123
593,236,10,1345,2,3,5,235
35363,190,11,1186,2,4,4,244
7399,103,9,855,4,2,3,423
6649,171,7,745,3,1,2,312
19020,50,11,893,5,4,3,543
1018,46,11,775,5,4,2,542
36251,153,9,1018,3,2,4,324
18708,179,11,1166,2,4,4,244
13298,145,12,1285,3,4,5,345
26913,425,9,1027,1,2,4,124
769,117,8,753,4,2,2,422
29787,128,14,1613,3,5,5,355
26797,465,10,1039,1,3,4,134
2567,196,12,1449,2,4,5,245
26586,246,8,1015,2,2,4,224
12899,27,19,1509,5,5,5,555
14571,91,15,1086,4,5,4,454
20410,106,14,1461,4,5,5,455
5588,238,9,1016,2,2,4,224
4885,289,10,833,1,3,3,133
15677,151,14,1343,3,5,5,355
33333,106,13,1029,4,5,4,454
10120,97,9,745,4,2,2,422
37087,188,7,740,2,1,2,212
2188,96,13,1495,4,5,5,455
31275,153,8,616,3,2,1,321
9927,150,12,952,3,4,3,343
20012,4,5,301,5,1,1,511
22666,333,17,1744,1,5,5,155
38596,286,13,1244,1,5,5,155
30187,57,4,513,5,1,1,511
2370,106,12,1039,4,4,4,444
38681,179,15,1609,2,5,5,255
28234,113,9,798,4,2,2,422
26685,204,6,633,2,1,1,211
23863,178,7,653,2,1,2,212
35657,138,12,1525,3,4,5,345
9615,26,7,730,5,1,2,512
30890,283,9,1009,1,2,4,124
5100,530,6,918,1,1,3,113
16980,217,12,1321,2,4,5,245
2221,289,5,549,1,1,1,111
17238,147,13,1714,3,5,5,355
5605,546,2,162,1,1,1,111
2117,410,8,686,1,2,2,122
34213,113,9,799,4,2,2,422
23723,215,11,733,2,4,2,242
19655,36,16,1820,5,5,5,555
33669,212,7,385,2,1,1,211
9594,170,12,1309,3,4,5,345
28512,128,12,1019,3,4,4,344
22990,212,13,1375,2,5,5,255
26409,128,9,646,3,2,2,322
3128,90,8,749,4,2,2,422
20875,215,5,644,2,1,2,212
25661,627,5,429,1,1,1,111
25926,155,9,820,3,2,2,322
27677,435,7,607,1,1,1,111
35241,191,17,1649,2,5,5,255
4118,93,14,1358,4,5,5,455
27616,20,8,617,5,2,1,521
5229,335,9,859,1,2,3,123
19493,171,9,694,3,2,2,322
38563,42,11,1141,5,4,4,544
28645,90,4,502,4,1,1,411
38540,121,14,1178,4,5,4,454
3114,86,12,1037,4,4,4,444
23263,73,19,1814,5,5,5,555
35927,279,8,779,1,2,2,122
22911,207,5,553,2,1,1,211
38840,92,5,521,4,1,1,411
30484,56,12,1392,5,4,5,545
23721,62,11,1104,5,4,4,544
22080,133,11,1014,3,4,4,344
28082,131,12,1160,3,4,4,344
13174,474,7,796,1,1,2,112
28596,87,12,1226,4,4,5,445
25805,422,12,1078,1,4,4,144
25245,367,10,877,1,3,3,133
2192,218,5,372,2,1,1,211
27312,124,11,1005,4,4,4,444
37500,83,7,696,4,1,2,412
11987,328,10,1130,1,3,4,134
393,359,10,784,1,3,2,132
4658,131,15,1587,3,5,5,355
32097,48,13,1381,5,5,5,555
23656,207,12,1281,2,4,5,245
18822,68,10,891,5,3,3,533
35346,477,6,552,1,1,1,111
4518,97,17,1875,4,5,5,455
12780,334,9,672,1,2,2,122
31488,180,12,1035,2,4,4,244
11915,132,9,737,3,2,2,322
27658,110,14,1600,4,5,5,455
6869,147,7,626,3,1,1,311
8980,289,8,620,1,2,1,121
19632,56,12,1455,5,4,5,545
4079,157,6,629,3,1,1,311
21883,320,5,414,1,1,1,111
6726,445,8,695,1,2,2,122
4416,218,10,1280,2,3,5,235
16867,126,9,878,3,2,3,323
4546,129,12,1008,3,4,4,344
4436,134,8,846,3,2,3,323
28881,77,12,1335,4,4,5,445
204,95,13,890,4,5,3,453
31234,104,8,692,4,2,2,422
1747,414,9,710,1,2,2,122
10408,128,9,762,3,2,2,322
35668,55,7,513,5,1,1,511
29197,492,9,790,1,2,2,122
5310,51,10,890,5,3,3,533
5185,54,12,1205,5,4,4,544
18737,107,14,1139,4,5,4,454
25708,251,10,1030,2,3,4,234
27349,147,13,1290,3,5,5,355
28781,72,11,1085,5,4,4,544
19912,28,15,1385,5,5,5,555
39456,52,15,932,5,5,3,553
25615,349,10,1161,1,3,4,134
37838,24,8,663,5,2,2,522
19307,67,11,1475,5,4,5,545
11110,119,7,487,4,1,1,411
33871,181,9,801,2,2,2,222
1151,394,12,1017,1,4,4,144
23223,292,10,785,1,3,2,132
13086,514,9,808,1,2,2,122
19319,45,15,1255,5,5,5,555
20915,267,8,811,1,2,2,122
27519,329,4,206,1,1,1,111
10440,161,8,953,3,2,3,323
32285,64,16,1791,5,5,5,555
31479,195,9,811,2,2,2,222
34144,175,10,840,3,3,3,333
10964,59,11,698,5,4,2,542
13514,196,11,1011,2,4,4,244
21433,204,5,638,2,1,1,211
15831,149,14,1698,3,5,5,355
38668,244,8,814,2,2,2,222
38171,86,12,1018,4,4,4,444
19398,152,9,916,3,2,3,323
17047,89,11,1097,4,4,4,444
13437,485,9,493,1,2,1,121
13577,98,10,930,4,3,3,433
3826,111,15,1533,4,5,5,455
32122,153,15,1562,3,5,5,355
24985,202,5,332,2,1,1,211
1583,171,8,683,3,2,2,322
26388,159,12,1613,3,4,5,345
34234,572,5,401,1,1,1,111
2945,292,9,844,1,2,3,123
12995,62,5,264,5,1,1,511
6408,184,12,1267,2,4,5,245
20300,374,9,880,1,2,3,123
14403,521,3,315,1,1,1,111
7957,176,13,1302,3,5,5,355
5493,93,15,1560,4,5,5,455
22922,31,12,1277,5,4,5,545
16610,30,12,1097,5,4,4,544
10050,200,7,659,2,1,2,212
19919,16,13,1206,5,5,4,554
22198,233,13,1548,2,5,5,255
35477,107,9,911,4,2,3,423
26230,357,7,706,1,1,2,112
37605,83,8,629,4,2,1,421
18788,125,12,938,4,4,3,443
20125,165,10,1049,3,3,4,334
36686,117,10,759,4,3,2,432
13444,286,4,422,1,1,1,111
32165,106,13,1265,4,5,5,455
8518,118,6,719,4,1,2,412
21353,164,15,1287,3,5,5,355
17976,231,11,1105,2,4,4,244
16243,84,12,1173,4,4,4,444
2277,516,4,172,1,1,1,111
36279,89,12,1026,4,4,4,444
33337,32,5,258,5,1,1,511
14675,136,14,1109,3,5,4,354
27792,192,8,962,2,2,3,223
12845,43,5,640,5,1,1,511
19653,127,15,1606,3,5,5,355
29806,117,8,576,4,2,1,421
25510,149,13,1038,3,5,4,354
15334,10,11,1117,5,4,4,544
7209,52,4,235,5,1,1,511
7571,125,12,1426,4,4,5,445
17695,257,7,793,2,1,2,212
16483,383,7,571,1,1,1,111
22624,122,12,1161,4,4,4,444
35397,256,9,755,2,2,2,222
243,55,15,1449,5,5,5,555
16658,167,6,498,3,1,1,311
13313,261,6,571,2,1,1,211
34567,158,9,1254,3,2,5,325
24778,85,14,1180,4,5,4,454
21924,84,18,1666,4,5,5,455
31012,262,8,817,2,2,2,222
9421,40,12,1405,5,4,5,545
5921,460,6,507,1,1,1,111
26360,377,8,837,1,2,3,123
26633,199,4,423,2,1,1,211
22595,522,8,911,1,2,3,123
17631,194,4,368,2,1,1,211
9239,69,11,1010,5,4,4,544
2999,452,6,618,1,1,1,111
14633,68,16,1203,5,5,4,554
4807,79,10,914,4,3,3,433
39898,91,10,868,4,3,3,433
34355,11,9,1027,5,2,4,524
25629,99,15,1633,4,5,5,455
13802,129,10,1055,3,3,4,334
5189,143,10,849,3,3,3,333
3330,65,16,1562,5,5,5,555
11519,172,15,1033,3,5,4,354
1340,26,7,481,5,1,1,511
5547,297,15,1043,1,5,4,154
39709,41,11,1184,5,4,4,544
39735,170,9,738,3,2,2,322
39788,528,12,750,1,4,2,142
33662,16,7,681,5,1,2,512
17161,362,6,464,1,1,1,111
31460,143,16,1448,3,5,5,355
26458,268,5,572,1,1,1,111
31035,225,6,303,2,1,1,211
413,65,11,1183,5,4,4,544
10418,299,12,801,1,4,2,142
19758,90,8,653,4,2,2,422
36790,367,9,1040,1,2,4,124
30909,206,8,773,2,2,2,222
36453,93,10,959,4,3,3,433
18817,151,3,289,3,1,1,311
16487,154,7,734,3,1,2,312
29566,60,8,777,5,2,2,522
22388,117,10,1054,4,3,4,434
25778,82,8,597,4,2,1,421
3689,148,11,1298,3,4,5,345
4932,69,15,1425,5,5,5,555
5423,184,9,720,2,2,2,222
31366,40,6,688,5,1,2,512
19278,164,9,912,3,2,3,323
5119,145,9,819,3,2,2,322
20284,166,7,855,3,1,3,313
31415,130,16,1660,3,5,5,355
32530,130,9,1123,3,2,4,324
26465,66,11,859,5,4,3,543
37912,92,16,1112,4,5,4,454
12344,14,7,768,5,1,2,512
18244,486,4,472,1,1,1,111
10906,143,10,862,3,3,3,333
27379,40,7,684,5,1,2,512
14570,190,15,1200,2,5,4,254
18284,272,7,679,1,1,2,112
32891,114,6,389,4,1,1,411
15530,70,7,520,5,1,1,511
8120,90,5,759,4,1,2,412
34752,386,8,554,1,2,1,121
11464,51,11,1315,5,4,5,545
5523,102,15,1266,4,5,5,455
27044,129,11,726,3,4,2,342
28005,86,14,1622,4,5,5,455
37077,350,12,1027,1,4,4,144
11026,26,14,1726,5,5,5,555
11050,142,8,710,3,2,2,322
461,64,11,987,5,4,3,543
6096,111,8,911,4,2,3,423
8156,149,14,1368,3,5,5,355
37944,265,14,1426,2,5,5,255
2943,276,6,561,1,1,1,111
38420,257,11,1299,2,4,5,245
39975,362,11,1332,1,4,5,145
13800,73,11,821,5,4,2,542
6120,159,12,1187,3,4,4,344
39890,23,11,1011,5,4,4,544
12568,569,6,489,1,1,1,111
36555,90,12,1303,4,4,5,445
5417,314,8,822,1,2,2,122
8480,90,12,1051,4,4,4,444
20488,151,7,692,3,1,2,312
32015,278,14,1247,1,5,5,155
26424,192,8,433,2,2,1,221
35411,232,8,742,2,2,2,222
16155,123,13,1521,4,5,5,455
38187,146,7,560,3,1,1,311
23871,303,6,440,1,1,1,111
38753,408,11,1101,1,4,4,144
28770,167,6,577,3,1,1,311
23211,538,9,1094,1,2,4,124
31742,145,12,1155,3,4,4,344
6714,56,16,1296,5,5,5,555
33276,57,17,1872,5,5,5,555
17623,35,14,1631,5,5,5,555
36714,77,12,835,4,4,3,443
9198,142,13,1126,3,5,4,354
25998,308,7,576,1,1,1,111
34628,5,10,997,5,3,3,533
32660,158,19,2048,3,5,5,355
20424,169,12,1056,3,4,4,344
16380,68,8,415,5,2,1,521
39895,19,9,932,5,2,3,523
9707,274,5,509,1,1,1,111
18592,75,7,717,5,1,2,512
14134,13,12,1212,5,4,4,544
28726,158,10,1017,3,3,4,334
15217,272,10,1049,1,3,4,134
11555,58,14,1492,5,5,5,555
18278,84,10,889,4,3,3,433
26491,80,10,910,4,3,3,433
33491,239,9,748,2,2,2,222
26811,113,8,763,4,2,2,422
12796,83,14,1132,4,5,4,454
32672,48,8,843,5,2,3,523
6315,196,5,416,2,1,1,211
26012,11,9,681,5,2,2,522
29194,219,13,1311,2,5,5,255
6156,143,9,1022,3,2,4,324
29837,189,11,937,2,4,3,243
8033,307,13,1259,1,5,5,155
915,120,14,1275,4,5,5,455
38398,184,6,725,2,1,2,212
31643,71,16,1899,5,5,5,555
35642,175,10,791,3,3,2,332
32327,50,11,1292,5,4,5,545
17742,66,13,1249,5,5,5,555
8010,171,8,498,3,2,1,321
7778,80,14,1214,4,5,4,454
10447,49,8,865,5,2,3,523
39007,106,15,1319,4,5,5,455
24749,238,12,1201,2,4,4,244
9943,436,7,702,1,1,2,112
29256,282,9,905,1,2,3,123
9395,177,9,720,2,2,2,222
24682,549,8,923,1,2,3,123
4968,243,7,755,2,1,2,212
3839,68,17,1640,5,5,5,555
22044,135,11,912,3,4,3,343
35035,83,13,1108,4,5,4,454
3518,219,11,1542,2,4,5,245
37306,88,10,746,4,3,2,432
8976,132,14,1811,3,5,5,355
18111,52,15,1369,5,5,5,555
11418,504,5,700,1,1,2,112
39062,20,16,1310,5,5,5,555
16440,41,10,1084,5,3,4,534
38878,149,22,2128,3,5,5,355
30858,199,10,1036,2,3,4,234
37531,120,11,897,4,4,3,443
28536,139,12,1375,3,4,5,345
18081,233,9,1057,2,2,4,224
38912,185,19,2064,2,5,5,255
21652,79,8,587,4,2,1,421
36946,71,10,780,5,3,2,532
6177,222,7,817,2,1,2,212
23922,357,9,838,1,2,3,123
21904,12,6,470,5,1,1,511
6759,34,7,803,5,1,2,512
37238,118,8,900,4,2,3,423
19473,229,9,949,2,2,3,223
31095,124,9,900,4,2,3,423
6321,356,9,814,1,2,2,122
7214,485,10,1161,1,3,4,134
29266,243,7,420,2,1,1,211
11885,84,9,968,4,2,3,423
36830,75,10,1235,5,3,5,535
5591,369,8,952,1,2,3,123
12364,220,7,678,2,1,2,212
27018,223,7,615,2,1,1,211
19592,128,10,550,3,3,1,331
33038,84,11,934,4,4,3,443
20496,215,10,1098,2,3,4,234
1367,467,6,631,1,1,1,111
4467,36,8,726,5,2,2,522
12644,55,7,510,5,1,1,511
2891,222,10,1043,2,3,4,234
3817,234,6,471,2,1,1,211
35877,46,10,946,5,3,3,533
10885,134,8,1062,3,2,4,324
13093,251,11,1168,2,4,4,244
28644,27,19,1462,5,5,5,555
6253,296,12,1583,1,4,5,145
22276,30,4,271,5,1,1,511
1529,96,12,1189,4,4,4,444
7334,379,8,695,1,2,2,122
36547,542,7,618,1,1,1,111
5191,30,9,892,5,2,3,523
24229,103,10,1049,4,3,4,434
3387,204,8,705,2,2,2,222
26908,142,14,1176,3,5,4,354
7306,127,15,1575,3,5,5,355
13850,252,6,559,2,1,1,211
15506,207,10,1049,2,3,4,234
31638,506,5,577,1,1,1,111
7878,270,10,1216,1,3,4,134
14635,150,12,1247,3,4,5,345
33060,277,8,921,1,2,3,123
14858,461,8,697,1,2,2,122
39306,49,13,1332,5,5,5,555
17235,161,11,1277,3,4,5,345
34317,160,11,883,3,4,3,343
4928,532,8,1163,1,2,4,124
37414,53,7,555,5,1,1,511
39422,195,5,411,2,1,1,211
6966,96,8,590,4,2,1,421
25108,256,8,662,2,2,2,222
28671,265,8,788,2,2,2,222
14101,194,10,795,2,3,2,232
5644,91,14,1418,4,5,5,455
18492,133,6,691,3,1,2,312
3029,436,13,1221,1,5,4,154
26709,108,12,1165,4,4,4,444
28817,103,14,1283,4,5,5,455
31781,45,8,686,5,2,2,522
2736,111,16,1697,4,5,5,455
20616,6,7,589,5,1,1,511
2947,411,10,988,1,3,3,133
32463,42,14,1427,5,5,5,555
21394,102,10,1113,4,3,4,434
6527,94,12,1142,4,4,4,444
37341,137,7,473,3,1,1,311
24402,63,11,849,5,4,3,543
10716,407,7,566,1,1,1,111
31814,189,12,1078,2,4,4,244
10863,247,9,876,2,2,3,223
31723,210,8,867,2,2,3,223
22174,151,12,1165,3,4,4,344
10518,184,13,1409,2,5,5,255
1824,292,7,559,1,1,1,111
23474,276,13,1039,1,5,4,154
19922,261,9,873,2,2,3,223
27908,155,14,1673,3,5,5,355
11795,102,15,1850,4,5,5,455
27372,562,6,458,1,1,1,111
15630,356,10,813,1,3,2,132
27712,242,8,547,2,2,1,221
17771,185,11,1224,2,4,4,244
152,32,12,1283,5,4,5,545
8522,132,13,1141,3,5,4,354
33100,308,10,962,1,3,3,133
28948,143,15,1380,3,5,5,355
17023,72,15,1389,5,5,5,555
4475,166,6,551,3,1,1,311
38560,49,15,1384,5,5,5,555
25748,174,10,855,3,3,3,333
16007,113,18,1613,4,5,5,455
36120,117,10,856,4,3,3,433
13436,194,5,782,2,1,2,212
27544,279,7,593,1,1,1,111
13711,93,12,1021,4,4,4,444
37781,99,8,635,4,2,1,421
10500,291,9,762,1,2,2,122
20849,8,13,1535,5,5,5,555
12368,136,16,1193,3,5,4,354
6354,161,7,740,3,1,2,312
24949,91,11,1671,4,4,5,445
19622,177,9,726,2,2,2,222
23953,41,15,1610,5,5,5,555
16669,123,8,577,4,2,1,421
26568,144,18,1743,3,5,5,355
18897,9,7,847,5,1,3,513
21509,175,7,371,3,1,1,311
17258,79,13,1165,4,5,4,454
12707,131,9,793,3,2,2,322
1322,158,11,978,3,4,3,343
26322,180,8,328,2,2,1,221
31924,114,9,795,4,2,2,422
25290,3,11,1013,5,4,4,544
35537,92,10,814,4,3,2,432
22150,126,11,915,3,4,3,343
36855,159,13,897,3,5,3,353
24878,103,12,1394,4,4,5,445
35498,122,7,684,4,1,2,412
14676,188,4,234,2,1,1,211
20586,71,12,915,5,4,3,543
9343,167,8,1030,3,2,4,324
4034,189,9,1024,2,2,4,224
9304,303,10,605,1,3,1,131
32401,489,8,1071,1,2,4,124
30094,69,10,1154,5,3,4,534
28297,261,6,480,2,1,1,211
27804,35,15,1464,5,5,5,555
24379,127,9,954,3,2,3,323
18543,8,7,955,5,1,3,513
29492,174,11,905,3,4,3,343
7980,519,10,1251,1,3,5,135
16095,397,3,320,1,1,1,111
39425,83,18,2014,4,5,5,455
14333,109,19,1979,4,5,5,455
13796,257,10,1301,2,3,5,235
26503,80,11,1079,4,4,4,444
33715,264,12,901,2,4,3,243
26746,122,10,997,4,3,3,433
23895,105,13,1090,4,5,4,454
25888,90,12,953,4,4,3,443
5585,500,5,291,1,1,1,111
37133,88,11,1262,4,4,5,445
12451,111,11,944,4,4,3,443
1551,199,18,1611,2,5,5,255
23826,115,7,430,4,1,1,411
29229,184,8,788,2,2,2,222
11488,101,11,926,4,4,3,443
10227,228,16,1008,2,5,4,254
31318,286,15,1804,1,5,5,155
36199,184,13,1376,2,5,5,255
38041,367,7,770,1,1,2,112
18451,42,12,1415,5,4,5,545
15005,232,10,683,2,3,2,232
2059,88,13,994,4,5,3,453
27827,45,17,1277,5,5,5,555
34548,231,9,918,2,2,3,223
12246,167,9,835,3,2,3,323
32466,165,13,1150,3,5,4,354
34176,88,11,1018,4,4,4,444
5973,361,11,793,1,4,2,142
19662,52,13,1056,5,5,4,554
9932,32,10,1023,5,3,4,534
22350,423,10,1538,1,3,5,135
23485,473,9,1042,1,2,4,124
14053,97,14,1384,4,5,5,455
27783,342,12,999,1,4,3,143
2903,13,9,845,5,2,3,523
17052,47,9,748,5,2,2,522
27030,413,5,358,1,1,1,111
6276,244,10,919,2,3,3,233
3283,155,5,225,3,1,1,311
34564,460,5,715,1,1,2,112
3343,295,5,502,1,1,1,111
25120,57,10,931,5,3,3,533
17374,59,12,1087,5,4,4,544
35902,500,8,1089,1,2,4,124
15604,78,5,433,4,1,1,411
34751,115,8,679,4,2,2,422
516,210,11,834,2,4,3,243
16229,333,9,838,1,2,3,123
31400,146,8,525,3,2,1,321
26902,118,8,637,4,2,1,421
9407,244,9,963,2,2,3,223
26443,11,14,1377,5,5,5,555
37042,63,13,1087,5,5,4,554
33581,150,6,527,3,1,1,311
24071,251,10,812,2,3,2,232
10699,42,10,875,5,3,3,533
27187,96,14,1341,4,5,5,455
25417,155,11,1348,3,4,5,345
17542,66,8,694,5,2,2,522
11978,50,15,1252,5,5,5,555
16278,42,15,1693,5,5,5,555
31769,117,8,679,4,2,2,422
39307,410,7,681,1,1,2,112
24692,69,8,791,5,2,2,522
4464,90,10,1214,4,3,4,434
2324,298,11,987,1,4,3,143
3101,95,15,1150,4,5,4,454
9457,160,9,834,3,2,3,323
11509,5,12,1182,5,4,4,544
27969,46,11,1040,5,4,4,544
12557,33,7,723,5,1,2,512
18264,101,11,1104,4,4,4,444
20815,237,5,530,2,1,1,211
27464,65,10,890,5,3,3,533
5142,63,7,894,5,1,3,513
34773,173,10,734,3,3,2,332
28182,113,12,995,4,4,3,443
32927,214,8,797,2,2,2,222
34330,383,8,730,1,2,2,122
27596,346,13,1311,1,5,5,155
14203,323,6,724,1,1,2,112
30397,226,8,773,2,2,2,222
8999,134,14,1079,3,5,4,354
14891,188,14,1608,2,5,5,255
5544,129,15,1682,3,5,5,355
22262,111,9,726,4,2,2,422
5480,508,10,1211,1,3,4,134
20778,347,3,149,1,1,1,111
36400,3,11,897,5,4,3,543
12095,260,11,703,2,4,2,242
950,173,10,845,3,3,3,333
17134,260,8,653,2,2,2,222
13009,25,12,1704,5,4,5,545
9114,250,9,1069,2,2,4,224
11547,39,10,981,5,3,3,533
5456,41,14,1519,5,5,5,555
25450,179,8,575,2,2,1,221
21010,75,8,1061,5,2,4,524
33007,347,8,744,1,2,2,122
26190,12,6,573,5,1,1,511
33282,208,10,943,2,3,3,233
27643,193,13,1360,2,5,5,255
8790,142,12,1365,3,4,5,345
6472,191,6,596,2,1,1,211
19866,238,10,1257,2,3,5,235
30077,156,5,811,3,1,2,312
39176,54,9,1092,5,2,4,524
34122,230,7,682,2,1,2,212
27368,484,5,482,1,1,1,111
21667,96,9,768,4,2,2,422
13908,305,9,1006,1,2,4,124
16293,260,7,573,2,1,1,211
5978,509,9,650,1,2,2,122
20739,102,13,1407,4,5,5,455
4474,47,12,1110,5,4,4,544
38942,62,9,711,5,2,2,522
19986,138,8,819,3,2,2,322
8174,197,8,723,2,2,2,222
37740,197,10,1367,2,3,5,235
6892,420,7,518,1,1,1,111
14026,190,9,790,2,2,2,222
8994,183,14,1499,2,5,5,255
12824,27,12,1221,5,4,4,544
19437,108,12,1030,4,4,4,444
39046,129,14,1677,3,5,5,355
32426,129,10,963,3,3,3,333
33477,191,9,656,2,2,2,222
1402,125,9,691,4,2,2,422
26250,143,10,868,3,3,3,333
19906,93,12,1378,4,4,5,445
33769,106,7,781,4,1,2,412
32483,196,10,1196,2,3,4,234
37914,340,9,1060,1,2,4,124
2914,73,7,335,5,1,1,511
1884,161,14,1368,3,5,5,355
9483,130,8,728,3,2,2,322
29878,109,13,1362,4,5,5,455
35480,45,10,887,5,3,3,533
25580,111,11,876,4,4,3,443
233,457,3,422,1,1,1,111
22101,202,6,610,2,1,1,211
11266,163,12,1084,3,4,4,344
15844,219,5,512,2,1,1,211
27201,126,15,1568,3,5,5,355
30857,433,9,947,1,2,3,123
7483,113,8,669,4,2,2,422
323,309,7,815,1,1,2,112
6067,258,8,505,2,2,1,221
24827,75,7,664,5,1,2,512
35908,50,15,1546,5,5,5,555
9505,83,9,826,4,2,2,422
14097,133,9,598,3,2,1,321
19406,134,7,839,3,1,3,313
24708,183,10,798,2,3,2,232
5343,286,8,456,1,2,1,121
31501,189,7,424,2,1,1,211
38236,172,12,964,3,4,3,343
35691,59,8,792,5,2,2,522
19186,200,12,830,2,4,3,243
22314,177,8,553,2,2,1,221
37857,249,7,809,2,1,2,212
39591,159,11,1227,3,4,5,345
18548,127,13,1540,3,5,5,355
11627,475,10,791,1,3,2,132
35344,90,13,1296,4,5,5,455
6061,88,13,1118,4,5,4,454
35150,161,1,146,3,1,1,311
5904,60,9,877,5,2,3,523
21656,133,9,797,3,2,2,322
20626,105,10,817,4,3,2,432
10409,72,7,594,5,1,1,511
2424,123,15,1401,4,5,5,455
37638,219,11,986,2,4,3,243
16956,140,10,925,3,3,3,333
5369,91,11,1145,4,4,4,444
20947,157,9,615,3,2,1,321
626,578,4,532,1,1,1,111
13770,110,11,868,4,4,3,443
20462,71,10,1010,5,3,4,534
9501,114,9,1178,4,2,4,424
4714,263,17,1584,2,5,5,255
38048,97,14,1127,4,5,4,454
19815,372,7,915,1,1,3,113
19516,27,12,1135,5,4,4,544
10152,23,13,1251,5,5,5,555
23288,153,10,832,3,3,3,333
6921,180,13,1117,2,5,4,254
30203,141,7,702,3,1,2,312
21156,66,12,1119,5,4,4,544
29697,157,11,1227,3,4,5,345
25298,221,11,848,2,4,3,243
13799,259,10,1244,2,3,5,235
4338,245,4,467,2,1,1,211
283,169,6,772,3,1,2,312
5796,310,10,901,1,3,3,133
30275,185,14,1476,2,5,5,255
8625,80,11,1209,4,4,4,444
24792,83,6,654,4,1,2,412
7356,117,14,1289,4,5,5,455
36758,103,8,584,4,2,1,421
34112,256,10,936,2,3,3,233
6874,99,5,359,4,1,1,411
14,135,11,1083,3,4,4,344
22252,162,7,535,3,1,1,311
24932,131,11,1055,3,4,4,344
35227,180,10,1055,2,3,4,234
923,99,11,729,4,4,2,442
14632,208,5,712,2,1,2,212
4593,267,11,1232,1,4,5,145
2721,274,7,590,1,1,1,111
29195,110,8,849,4,2,3,423
15145,237,10,941,2,3,3,233
5121,114,10,729,4,3,2,432
23502,46,8,902,5,2,3,523
10466,207,7,701,2,1,2,212
32258,249,7,686,2,1,2,212
31691,167,3,352,3,1,1,311
22793,140,10,1047,3,3,4,334
4135,93,13,1350,4,5,5,455
20224,183,8,706,2,2,2,222
4815,88,11,762,4,4,2,442
15518,105,12,1361,4,4,5,445
3192,120,12,1174,4,4,4,444
25111,278,11,929,1,4,3,143
26748,42,13,847,5,5,3,553
3815,103,17,1577,4,5,5,455
25590,188,9,803,2,2,2,222
1937,93,10,872,4,3,3,433
13582,99,11,1076,4,4,4,444
32277,67,11,1325,5,4,5,545
9473,73,9,1134,5,2,4,524
21881,130,11,1106,3,4,4,344
19995,135,7,738,3,1,2,312
18374,73,8,426,5,2,1,521
1373,204,8,715,2,2,2,222
37512,68,9,909,5,2,3,523
10922,84,8,839,4,2,3,423
7187,52,9,811,5,2,2,522
23240,164,9,665,3,2,2,322
